Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-4367.376	-4650.258	282.8816	0.6812085	0.8952583	13.92734
6	-4361.664	-4645.301	283.6374	0.7362748	1.075734	13.41163
12	-4358.926	-4645.16	286.234	0.7151776	1.094432	12.06209
18	-4355.5	-4640.337	284.8376	0.661254	1.087936	12.82078
24	-4356.978	-4640.504	283.5268	0.6519855	1.07774	13.51188
30	-4365.252	-4649.336	284.0837	0.6123521	0.9303348	13.31962
36	-4361.267	-4646.534	285.2672	0.7004959	0.9161074	12.66619
42	-4361.635	-4643.104	281.4687	0.7621294	0.9798657	14.57153
48	-4360.031	-4642.389	282.3584	0.7222883	1.029948	14.1054
54	-4370.737	-4653.025	282.2878	0.8362047	0.986392	14.1054
60	-4374.127	-4656.517	282.3904	0.7335514	0.986392	14.1054
66	-4367.979	-4652.54	284.5614	0.7896306	0.9460195	12.97064
72	-4364.894	-4648.51	283.6152	0.6498626	0.9711188	13.52147
78	-4367.34	-4653.908	286.568	0.7208627	1.089528	11.88726
84	-4368.107	-4653.168	285.0608	0.7523602	1.123423	12.6401
90	-4366.743	-4651.382	284.6386	0.7372974	1.28866	12.79293
96	-4361.041	-4643.323	282.2815	0.7414867	1.207203	14.05076
102	-4368.227	-4651.528	283.3014	0.6818918	1.206618	13.5528
108	-4352.027	-4635.761	283.7347	0.6312373	0.8226958	13.5528
114	-4357.547	-4642.308	284.7614	0.6333688	1.169229	12.83632
120	-4363.44	-4647.187	283.7473	0.6985837	1.084756	13.36973
126	-4362.215	-4647.236	285.0217	0.6985837	1.186554	12.65894
132	-4354.079	-4637.387	283.3082	0.6697366	1.101991	13.60432
138	-4354.991	-4638.866	283.8745	0.6094128	1.034382	13.37504
144	-4365.371	-4652.985	287.6132	0.7183125	0.9802724	11.39815
150	-4343.979	-4629.37	285.3909	0.668763	0.9834789	12.58187
156	-4363.579	-4648.415	284.8358	0.6663632	1.034511	12.84566
162	-4339.309	-4624.288	284.9788	0.7626873	0.8129007	12.84383
168	-4341.585	-4626.703	285.118	0.6700347	1.066754	12.68071
174	-4334.041	-4618.917	284.876	0.6733263	0.9051297	12.89006
180	-4332.101	-4615.694	283.5932	0.6297661	0.9834716	13.53682
186	-4327.212	-4613.698	286.4856	0.7008625	0.8846511	12.04885
192	-4335.926	-4620.904	284.9778	0.6884154	0.9621495	12.798
198	-4339.965	-4623.932	283.9672	0.5681674	0.8597785	13.4429
204	-4365.718	-4651.064	285.3454	0.6762424	1.072418	12.55629
210	-4374.693	-4658.236	283.543	0.7058522	1.034427	13.4971
216	-4390.766	-4674.559	283.793	0.5239386	0.9662861	13.4971
222	-4353.219	-4637.559	284.3394	0.6872393	0.8836234	13.17399
228	-4356.068	-4639.726	283.6575	0.7448667	1.133307	13.36902
234	-4354.804	-4640.798	285.994	0.7126534	1.054242	12.20842
240	-4371.237	-4656.59	285.3538	0.6369574	1.083942	12.56673
246	-4355.612	-4640.913	285.3005	0.7830713	0.9885904	12.56673
252	-4344.563	-4629.404	284.8411	0.6318169	1.056266	12.84993
258	-4338.332	-4622.101	283.7687	0.7444251	1.025344	13.36446
264	-4348.5	-4634.683	286.1828	0.6258562	0.9782927	12.19435
270	-4369.298	-4654.744	285.4455	0.6828673	0.9633341	12.55681
276	-4370.825	-4656.283	285.4586	0.6713185	1.087037	12.4927
282	-4362.836	-4649.377	286.5404	0.638759	1.050203	11.96399
288	-4348.596	-4634.397	285.8015	0.6151251	1.050203	12.3616
294	-4336.042	-4622.504	286.4625	0.7995075	0.9145102	11.99259
300	-4343.356	-4630.694	287.3385	0.6939071	0.9190726	11.58781
306	-4343.962	-4631.273	287.3112	0.7760793	1.140988	11.44539
312	-4348.055	-4634.436	286.3809	0.7186605	1.015419	12.02325
318	-4366.208	-4652.059	285.8507	0.6313771	1.25052	12.23339
324	-4354.969	-4639.352	284.3822	0.8408046	0.9528634	13.03353
